|ResourceID|Active0|AD_Site_Name0|Distinguished_Name0|Resource_Domain_OR_Workgr0|Site_X|Region_X|HostFn_X|VIP_X|DisplayName0|InstallDate0|Publisher0|Version0|arch_X|vendor_X|t_cve_name|cvss_score|cvss_acc_cmpl_cat|cvss_acc_vect_cat|crit_X_cat
1439|16810409|1|EST|CN=HST1184,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1440|16810409|1|EST|CN=HST1184,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161129|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1441|50374922|1|STH|CN=HST1185,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Adobe Flash Player 24 NPAPI|20170127|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1442|50374922|1|STH|CN=HST1185,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Adobe Flash Player 24 PPAPI|20170127|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1443|50341467|1|EST|CN=HST1187,OU=laptop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|laptop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1444|50341467|1|EST|CN=HST1187,OU=laptop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|laptop||Apple Software Update|20141005|Apple Inc.|2.1.3.127|False|apple|cpe:/a:apple:software_update:2.1.3.127|5.0|LOW|NETWORK|Medium
1445|16809385|1|WST|CN=HST1195,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 ActiveX|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1446|50366250|1|EST|CN=HST1196,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1447|50366250|1|EST|CN=HST1196,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1448|50366250|1|EST|CN=HST1196,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||MySQL Server 5.6|20150331|Oracle Corporation|5.6.22|True|oracle|cpe:/a:oracle:mysql:5.6.22|5.0|LOW|NETWORK|Medium
1449|16780808|1|EST|CN=HST1198,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1450|16780808|1|EST|CN=HST1198,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Apple Software Update|20140117|Apple Inc.|2.1.3.127|False|apple|cpe:/a:apple:software_update:2.1.3.127|5.0|LOW|NETWORK|Medium
1451|16780808|1|EST|CN=HST1198,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1452|16780808|1|EST|CN=HST1198,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Java SE Development Kit 7 Update 45 (64-bit)|20141008|Oracle|1.7.0.450|True|oracle|cpe:/a:oracle:jdk:1.7.0:update_45|10.0|LOW|NETWORK|High
1453|16817487|1|WST|CN=HST1199,OU=laptop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|laptop||Adobe Reader XI (11.0.18)  MUI|20161218|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1454|16817487|1|WST|CN=HST1199,OU=laptop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|laptop||Adobe Flash Player 24 ActiveX|20170130|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1455|16817487|1|WST|CN=HST1199,OU=laptop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|laptop||Adobe Flash Player 24 NPAPI|20170130|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1456|50370363|1|WST|CN=HST1200,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1457|50357002|1|STH|CN=HST1201,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 PPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1458|50363950|1|NTH|CN=HST1202,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Java SE Development Kit 7 Update 25 (64-bit)|20130701|Oracle|1.7.0.250|True|oracle|cpe:/a:oracle:jdk:1.7.0:update25|10.0|LOW|NETWORK|High
1459|16783583|1|NTH|CN=HST1203,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1460|16783583|1|NTH|CN=HST1203,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Apple Software Update|20140707|Apple Inc.|2.1.3.127|False|apple|cpe:/a:apple:software_update:2.1.3.127|5.0|LOW|NETWORK|Medium
1461|16783583|1|NTH|CN=HST1203,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161125|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1462|16783583|1|NTH|CN=HST1203,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18) - Français|20161125|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1463|50332353|1|WST|CN=HST1206,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1464|50332353|1|WST|CN=HST1206,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||MySQL Server 5.6|20130610|Oracle Corporation|5.6.12|True|oracle|cpe:/a:oracle:mysql:5.6.12|8.0|LOW|NETWORK|High
1465|16818108|1|NTH|CN=HST1208,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20170129|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1466|16779881|1|EST|CN=HST1209,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1467|16779881|1|EST|CN=HST1209,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Reader X (10.1.6) MUI|20130430|Adobe Systems Incorporated|10.1.6|False|adobe|cpe:/a:adobe:acrobat_reader:10.1.6|10.0|LOW|NETWORK|High
1468|16792568|1|WST|CN=HST1210,OU=server,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|server||MySQL Server 5.6|20150311|Oracle Corporation|5.6.23|False|oracle|cpe:/a:oracle:mysql:5.6.23|5.7|LOW|NETWORK|Medium
1469|16814128|1|WST|CN=HST1211,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161124|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1470|16814128|1|WST|CN=HST1211,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 ActiveX|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1471|16814128|1|WST|CN=HST1211,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 NPAPI|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1472|50339713|1|NTH|CN=HST1213,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1473|50339713|1|NTH|CN=HST1213,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Java SE Development Kit 7 Update 45|20140627|Oracle|1.7.0.450|False|oracle|cpe:/a:oracle:jdk:1.7.0:update_45|10.0|LOW|NETWORK|High
1474|50372372|1|WST|CN=HST1214,OU=laptop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|laptop||Adobe Flash Player 24 ActiveX|20170130|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1475|33555933|1|WST|CN=HST1217,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1476|33555933|1|WST|CN=HST1217,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Apache HTTP Server 2.2.22|20140619|Apache Software Foundation|2.2.22|False|apache|cpe:/a:apache:http_server:2.2.22|7.5|LOW|NETWORK|High
1477|50375979|1|STH|CN=HST1218,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1478|50375979|1|STH|CN=HST1218,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Adobe Flash Player 24 PPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1479|50372616|1|STH|CN=HST1219,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 ActiveX|20170130|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1480|16803548|1|EST|CN=HST1220,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Apple Software Update|20160120|Apple Inc.|2.1.3.127|False|apple|cpe:/a:apple:software_update:2.1.3.127|5.0|LOW|NETWORK|Medium
1481|50364779|1|EST|CN=HST1222,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 NPAPI|20170118|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1482|16787924|1|NTH|CN=HST1225,OU=laptop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|laptop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1483|16787924|1|NTH|CN=HST1225,OU=laptop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|laptop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1484|16787924|1|NTH|CN=HST1225,OU=laptop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|laptop||Adobe Reader XI (11.0.03)|20140926|Adobe Systems Incorporated|11.0.03|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.03|10.0|LOW|NETWORK|High
1485|50364149|1|EST|CN=HST1226,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Java SE Development Kit 7 Update 25 (64-bit)|20130701|Oracle|1.7.0.250|True|oracle|cpe:/a:oracle:jdk:1.7.0:update25|10.0|LOW|NETWORK|High
1486|16797617|1|EST|CN=HST1227,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1487|16797617|1|EST|CN=HST1227,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1488|16797617|1|EST|CN=HST1227,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1489|16780938|1|STH|CN=HST1228,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1490|16780938|1|STH|CN=HST1228,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1491|16780938|1|STH|CN=HST1228,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Reader XI (11.0.18)|20161114|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1492|16780938|1|STH|CN=HST1228,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Java(TM) SE Development Kit 7 Update 2 (64-bit)|20120110|Oracle|1.7.0.20|True|oracle|cpe:/a:oracle:jdk:1.7.0:update2|10.0|LOW|NETWORK|High
1493|16780938|1|STH|CN=HST1228,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Java SE Development Kit 7 Update 7 (64-bit)|20121012|Oracle|1.7.0.70|True|oracle|cpe:/a:oracle:jdk:1.7.0:update7|10.0|LOW|NETWORK|High
1494|16813768|1|EST|CN=HST1233,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1495|16813768|1|EST|CN=HST1233,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 ActiveX|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1496|16813768|1|EST|CN=HST1233,OU=desktop,OU=EST,DC=mycorp,DC=com|MYCORP.COM|EST|Region_B|desktop||Adobe Flash Player 24 NPAPI|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1497|16810037|1|STH|CN=HST1235,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Java SE Development Kit 7 Update 45|20160713|Oracle|1.7.0.450|False|oracle|cpe:/a:oracle:jdk:1.7.0:update_45|10.0|LOW|NETWORK|High
1498|16810037|1|STH|CN=HST1235,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Java 7 Update 45|20160713|Oracle|7.0.450|False|oracle|cpe:/a:oracle:jre:1.7.0:update_45|10.0|LOW|NETWORK|High
1499|16790460|1|STH|CN=HST1243,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1500|16790460|1|STH|CN=HST1243,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1501|16819002|1|NTH|CN=HST1244,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1502|50363286|1|NTH|CN=HST1246,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1503|50363286|1|NTH|CN=HST1246,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Java SE Development Kit 7 Update 25 (64-bit)|20160212|Oracle|1.7.0.250|True|oracle|cpe:/a:oracle:jdk:1.7.0:update25|10.0|LOW|NETWORK|High
1504|16816733|1|NTH|CN=HST1248,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161202|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1505|50371944|1|NTH|CN=HST1249,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX|20170124|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1506|50371944|1|NTH|CN=HST1249,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 NPAPI|20170124|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1507|50371944|1|NTH|CN=HST1249,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe AIR||Adobe Systems Incorporated|3.7.0.1530|False|adobe|cpe:/a:adobe:adobe_air:3.7.0.1530|10.0|LOW|NETWORK|High
1508|50371944|1|NTH|CN=HST1249,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe AIR|20161021|Adobe Systems Incorporated|3.7.0.1530|False|adobe|cpe:/a:adobe:adobe_air:3.7.0.1530|10.0|LOW|NETWORK|High
1509|16798444|1|STH|CN=HST1250,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1510|16798444|1|STH|CN=HST1250,OU=laptop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|laptop||Apple Software Update|20160606|Apple Inc.|2.1.3.127|False|apple|cpe:/a:apple:software_update:2.1.3.127|5.0|LOW|NETWORK|Medium
1511|50351879|1|STH|CN=HST1251,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1512|50351879|1|STH|CN=HST1251,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1513|50351879|1|STH|CN=HST1251,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Flash Player 24 PPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1514|50351879|1|STH|CN=HST1251,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Digital Editions 4.5||Adobe Systems Incorporated|4.5.2|False|adobe|cpe:/a:adobe:digital_editions:4.5.2|5.0|LOW|NETWORK|Medium
1515|16801791|1|WST|CN=HST1253,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1516|16801791|1|WST|CN=HST1253,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Flash Player 24 NPAPI||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1517|16801791|1|WST|CN=HST1253,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Reader XI  MUI|20151127|Adobe Systems Incorporated|11.0.00|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.0|10.0|LOW|NETWORK|High
1518|50377599|1|NTH|CN=HST1259,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161230|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1519|50377599|1|NTH|CN=HST1259,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX|20170130|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1520|16810755|1|NTH|CN=HST1260,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX||Adobe Systems Incorporated|24.0.0.194|False|adobe|cpe:/a:adobe:flash_player:24.0.0.194|10.0|LOW|NETWORK|High
1521|16810755|1|NTH|CN=HST1260,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1522|16810755|1|NTH|CN=HST1260,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.18) - Français|20161127|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1523|50354497|1|NTH|CN=HST1262,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Flash Player 24 ActiveX|20170129|Adobe Systems Incorporated|24.0.0.186|False|adobe|cpe:/a:adobe:flash_player:24.0.0.186|10.0|LOW|NETWORK|High
1524|50346059|1|STH|CN=HST1263,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Java SE Development Kit 7 Update 71|20150113|Oracle|1.7.0.710|False|oracle|cpe:/a:oracle:jdk:1.7.0:update_71|5.4|LOW|NETWORK|Medium
1525|50346059|1|STH|CN=HST1263,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Digital Editions 4.5||Adobe Systems Incorporated|4.5.1|False|adobe|cpe:/a:adobe:digital_editions:4.5.1|10.0|LOW|NETWORK|High
1526|16816917|1|STH|CN=HST1265,OU=desktop,OU=STH,DC=mycorp,DC=com|MYCORP.COM|STH|Region_B|desktop||Adobe Reader XI (11.0.18)  MUI|20161207|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
1527|33563166|1|NTH|CN=HST1267,OU=desktop,OU=NTH,DC=mycorp,DC=com|MYCORP.COM|NTH|Region_A|desktop||Adobe Reader XI (11.0.03)|20160401|Adobe Systems Incorporated|11.0.03|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.03|10.0|LOW|NETWORK|High
1528|16811378|1|WST|CN=HST1268,OU=desktop,OU=WST,DC=mycorp,DC=com|MYCORP.COM|WST|Region_A|desktop||Adobe Reader XI (11.0.18)  MUI|20161128|Adobe Systems Incorporated|11.0.18|False|adobe|cpe:/a:adobe:acrobat_reader:11.0.18|10.0|LOW|NETWORK|High
